id,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat,prix_achat_m2,type_maison,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier
21443,80,3,1,0,95000,1188,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21442,66,3,1,0,93000,1409,appartement,0,1969.0,0,0,0,1,1,0,0,0,21
21441,95,2,2,0,154500,1626,appartement,0,2007.0,1,0,0,1,0,0,0,0,21
21440,61,3,1,0,100000,1639,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21439,42,4,1,0,95900,2283,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21438,85,3,1,0,154900,1822,appartement,0,1980.0,1,0,0,1,0,0,0,1,21
21437,80,2,1,0,115000,1438,appartement,0,2077.0,1,0,0,1,0,1,1,0,21
21436,55,2,1,0,96000,1745,appartement,0,1962.0,1,0,0,1,0,0,0,0,21
21434,60,2,1,0,95000,1583,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21433,55,3,1,0,78000,1418,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21432,93,3,1,0,128500,1382,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21431,55,2,1,0,95000,1727,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21430,82,3,1,0,83900,1023,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21429,53,2,1,0,96000,1811,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21428,69,2,1,0,118600,1719,appartement,0,2077.0,0,0,0,0,0,0,0,0,21
21427,58,2,1,0,118000,2034,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21426,70,2,1,0,202000,2886,appartement,0,2009.0,1,0,0,1,0,1,0,0,21
21425,47,1,1,0,144000,3064,appartement,0,2009.0,1,0,0,1,0,1,0,0,21
21424,64,2,1,0,98968,1546,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21423,50,2,1,0,105000,2100,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21422,103,3,2,0,265000,2573,duplex,0,2077.0,1,0,1,1,0,0,1,1,21
21421,90,3,2,0,290000,3222,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21420,66,2,1,0,90000,1364,appartement,0,2077.0,1,0,0,0,1,0,0,0,21
21419,70,2,1,0,75000,1071,appartement,0,1973.0,1,0,0,0,1,0,0,0,21
21418,60,2,1,0,125000,2083,appartement,0,2077.0,1,0,0,0,1,0,0,0,21
21417,101,2,2,0,255000,2525,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21416,75,3,1,0,117300,1564,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21415,55,2,1,0,96600,1756,appartement,1,1959.0,1,0,0,0,0,0,0,0,21
21414,77,3,1,0,119000,1545,appartement,0,1960.0,1,0,0,1,0,0,0,0,21
21413,56,3,1,0,100000,1786,appartement,0,1967.0,1,0,0,1,0,0,0,0,21
21412,68,3,1,0,97000,1426,appartement,0,2077.0,0,0,0,0,0,0,0,0,21
21411,72,3,1,0,95000,1319,appartement,1,1965.0,1,0,0,1,0,0,0,0,21
21410,70,3,1,0,135000,1929,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21409,75,2,2,0,195000,2600,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21408,120,3,1,0,195000,1625,appartement,0,1970.0,1,0,0,1,0,0,0,0,21
21407,91,2,2,0,215000,2363,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21406,95,2,1,0,122000,1284,appartement,0,1967.0,1,0,0,1,0,0,0,0,21
21405,61,3,1,0,125000,2049,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21404,73,2,1,0,120000,1644,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21403,66,3,1,0,93000,1409,appartement,1,2077.0,1,0,0,1,1,0,0,0,21
21402,68,2,1,0,125000,1838,appartement,0,2077.0,1,0,0,1,0,0,1,0,21
21401,70,3,1,0,104840,1498,appartement,0,1968.0,1,0,0,1,0,0,0,0,21
21400,42,4,1,0,95900,2283,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21399,54,3,1,0,71000,1315,appartement,1,2077.0,0,0,0,0,0,0,0,0,21
21398,56,3,1,0,105000,1875,appartement,0,1967.0,1,0,0,1,0,0,0,0,21
21397,100,4,1,0,165000,1650,appartement,0,2077.0,1,0,0,1,0,0,1,0,21
21396,125,4,2,0,173000,1384,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21395,54,3,1,0,71000,1315,appartement,1,1965.0,1,0,0,0,0,0,0,0,21
21394,130,4,2,0,168000,1292,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21393,68,2,1,0,99900,1469,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21392,85,3,1,0,128000,1506,appartement,1,1975.0,1,0,0,1,0,0,0,0,21
21391,75,3,1,0,120000,1600,appartement,0,1974.0,1,0,0,1,0,0,0,0,21
21390,80,2,1,0,95000,1188,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21389,64,2,1,0,110000,1719,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21388,69,4,1,0,85900,1245,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21387,115,4,1,0,184900,1608,appartement,0,2077.0,1,0,0,1,1,0,0,0,21
21386,70,3,1,0,142500,2036,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21385,56,2,1,0,109000,1946,appartement,0,1965.0,1,0,0,0,0,0,0,0,21
21384,90,2,1,0,140000,1556,appartement,0,2077.0,1,0,0,0,0,0,1,0,21
21383,75,3,1,0,117300,1564,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21382,71,2,1,0,120000,1690,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21381,76,3,1,0,110000,1447,appartement,0,2077.0,1,0,0,1,0,0,1,0,21
21380,114,4,2,0,299000,2623,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21379,90,3,2,0,180000,2000,appartement,0,2077.0,1,0,0,0,1,0,0,1,21
21378,70,3,1,0,85000,1214,appartement,1,2077.0,1,0,0,1,0,0,0,0,21
21377,80,3,1,0,100000,1250,appartement,1,2077.0,1,0,0,0,0,0,0,0,21
21376,96,4,2,0,170000,1771,appartement,1,2077.0,1,0,0,1,0,0,0,0,21
21375,50,1,1,0,125000,2500,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21374,85,3,2,0,230000,2706,appartement,0,2077.0,1,0,1,1,0,0,1,1,21
21373,90,3,2,0,300000,3333,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21372,60,3,1,0,120000,2000,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21371,90,2,2,0,240000,2667,penthouse,0,2077.0,1,0,1,1,1,1,1,1,21
21370,60,3,1,0,140000,2333,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21369,105,3,2,0,135000,1286,appartement,0,2077.0,1,0,0,0,0,1,1,0,21
21368,140,3,3,0,340000,2429,duplex,1,2003.0,1,0,1,1,0,1,1,1,21
21367,112,3,2,0,230000,2054,appartement,0,1965.0,1,0,0,1,0,0,0,0,21
21366,60,3,1,0,145000,2417,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21365,62,2,1,0,142450,2298,appartement,1,2077.0,1,0,0,0,0,0,0,0,21
21364,240,4,3,3,580000,2417,maison,0,2077.0,0,0,0,1,1,1,0,1,21
21363,81,3,1,0,160000,1975,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21362,75,3,1,0,180000,2400,appartement,0,2077.0,1,0,0,1,0,1,0,1,21
21361,72,3,1,0,130000,1806,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21360,95,2,2,0,250000,2632,appartement,0,2077.0,1,0,1,0,0,0,1,1,21
21359,49,1,1,0,190000,3878,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21358,90,3,1,0,169000,1878,appartement,0,2077.0,1,0,1,1,0,0,1,0,21
21357,78,2,1,0,168000,2154,appartement,0,2077.0,1,0,0,1,1,1,0,0,21
21356,100,3,1,0,210000,2100,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21355,70,3,1,0,95000,1357,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21354,52,2,1,0,74800,1438,appartement,1,1965.0,1,0,0,0,0,0,0,0,21
21353,56,3,1,0,78000,1393,appartement,1,2077.0,1,0,0,0,0,0,0,0,21
21352,110,3,2,0,189000,1718,appartement,0,2077.0,1,0,0,0,0,1,1,1,21
21351,115,3,3,0,245000,2130,duplex,0,2077.0,1,0,0,1,0,1,0,1,21
21350,70,3,1,0,97000,1386,appartement,0,2077.0,1,0,0,0,1,0,0,0,21
21349,75,3,1,0,155000,2067,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21348,116,4,2,0,170000,1466,appartement,1,1978.0,1,0,0,1,1,0,1,0,21
21347,48,2,1,0,120000,2500,appartement,0,2009.0,1,0,0,0,0,1,0,0,21
21346,80,3,1,0,125000,1562,appartement,1,2077.0,1,0,0,1,0,0,0,0,21
21345,81,3,1,0,139500,1722,appartement,0,2077.0,1,0,0,0,1,0,0,0,21
21344,95,4,2,0,198000,2084,appartement,1,2077.0,1,0,0,1,0,0,0,0,21
21343,60,4,1,0,75000,1250,appartement,1,1960.0,1,0,0,0,0,0,0,0,21
21342,50,2,1,0,123000,2460,appartement,0,2077.0,1,0,0,0,1,0,0,0,21
21341,50,1,1,0,148000,2960,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21340,242,4,3,4,380000,1570,maison,0,2077.0,0,0,0,1,0,0,0,1,21
21339,166,3,1,0,300000,1807,maison,1,2077.0,0,0,0,0,0,0,0,0,21
21338,50,2,1,0,140000,2800,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21337,94,4,1,0,190000,2021,appartement,0,2077.0,1,0,0,0,0,1,0,0,21
21336,80,3,1,0,150000,1875,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21335,65,2,1,0,110000,1692,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21334,105,3,2,0,190000,1810,appartement,0,2077.0,1,0,0,0,0,1,1,1,21
21333,100,3,1,0,142000,1420,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21332,64,3,1,0,95000,1484,appartement,0,1969.0,1,0,0,1,0,0,0,0,21
21331,85,2,2,0,229000,2694,appartement,0,2077.0,1,0,1,1,0,0,1,0,21
21330,72,3,1,0,140000,1944,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21329,92,3,1,0,119000,1293,appartement,0,2077.0,1,0,0,0,0,0,1,0,21
21328,106,3,1,0,145000,1368,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21327,67,2,1,0,115000,1716,appartement,0,2077.0,1,0,0,0,0,1,0,0,21
21326,60,2,1,0,150000,2500,appartement,0,2077.0,1,0,1,0,0,0,0,0,21
21325,71,2,1,0,202000,2845,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21324,48,1,1,0,144000,3000,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21323,60,2,1,0,120000,2000,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21322,60,3,1,0,105000,1750,appartement,0,2077.0,1,0,0,0,0,1,0,0,21
21321,61,3,1,0,108000,1770,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21320,115,3,1,0,147000,1278,appartement,0,2077.0,1,0,0,1,1,0,0,0,21
21319,55,2,1,0,95000,1727,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21318,65,3,1,0,99500,1531,appartement,1,2077.0,1,0,0,0,1,0,1,0,21
21317,118,3,2,0,179000,1517,duplex,0,2077.0,1,0,0,0,0,0,1,1,21
21316,54,3,1,0,91958,1703,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21315,80,3,1,0,100000,1250,appartement,1,2077.0,1,0,0,0,1,0,0,0,21
21314,147,4,2,0,340000,2313,duplex,0,2003.0,1,0,1,1,0,1,1,1,21
21313,81,3,1,0,139500,1722,appartement,0,2077.0,1,0,0,1,1,0,0,0,21
21312,108,4,2,0,156000,1444,appartement,0,2077.0,1,0,0,0,0,1,0,0,21
21311,133,4,2,0,280000,2105,appartement,0,2077.0,1,0,1,0,1,1,1,1,21
21310,90,3,2,0,139000,1544,appartement,0,2008.0,1,0,0,0,0,1,0,0,21
21309,63,2,1,0,102000,1619,appartement,1,1962.0,1,0,0,0,0,0,0,0,21
21308,95,2,1,0,154500,1626,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21307,76,2,1,0,109492,1441,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21306,115,3,1,0,148000,1287,appartement,0,2077.0,1,0,0,1,1,0,0,0,21
21305,70,3,1,0,95000,1357,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21304,71,3,1,0,100000,1408,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21303,70,3,1,0,97000,1386,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21302,100,3,2,0,179000,1790,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21301,63,3,1,0,119000,1889,appartement,0,2077.0,1,0,0,0,0,1,0,0,21
21300,60,2,1,0,95000,1583,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21299,105,3,2,0,260000,2476,appartement,0,2077.0,1,0,0,1,0,0,1,0,21
21298,93,2,2,0,210000,2258,appartement,0,2077.0,1,0,0,0,0,1,0,1,21
21297,80,2,2,0,250000,3125,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21296,54,2,1,0,148000,2741,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21295,64,2,1,0,99000,1547,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21294,68,3,1,0,88000,1294,appartement,1,2077.0,1,0,0,0,0,0,0,0,21
21293,75,3,1,0,120000,1600,appartement,0,1979.0,1,0,0,1,0,1,0,0,21
21292,100,3,2,0,299995,3000,appartement,0,2077.0,1,0,1,1,0,1,1,1,21
21291,62,2,2,0,148000,2387,appartement,0,1969.0,1,0,0,0,0,0,0,0,21
21290,78,3,1,0,127000,1628,appartement,0,1984.0,1,0,0,1,0,1,0,0,21
21289,83,3,1,0,155000,1867,appartement,0,1964.0,1,0,0,1,0,0,0,0,21
21288,68,3,1,0,97000,1426,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21287,76,3,1,0,108000,1421,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21286,66,2,1,0,95000,1439,appartement,1,2077.0,1,0,0,1,0,0,0,0,21
21285,65,3,1,0,110000,1692,appartement,1,2077.0,1,0,0,1,1,0,0,0,21
21284,65,2,1,0,125000,1923,appartement,0,1972.0,1,0,0,1,0,0,0,0,21
21283,70,2,2,0,196000,2800,appartement,0,2077.0,1,0,0,0,0,0,1,1,21
21282,49,2,1,0,120000,2449,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21281,100,3,2,0,210000,2100,appartement,0,2077.0,1,0,0,1,0,0,1,0,21
21280,90,4,2,0,230000,2556,appartement,0,2077.0,1,0,0,0,0,1,1,1,21
21279,65,3,1,0,107583,1655,appartement,0,1980.0,1,0,0,1,0,0,0,0,21
21278,68,2,1,0,120000,1765,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21277,90,3,1,0,140000,1556,appartement,1,2077.0,1,0,0,1,1,0,0,0,21
21276,55,2,1,0,135000,2455,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21275,70,2,1,0,126000,1800,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21274,123,4,2,0,220000,1789,appartement,0,1981.0,1,0,0,1,0,0,0,1,21
21273,74,2,2,0,198000,2676,appartement,0,2077.0,1,0,1,0,0,1,0,0,21
21272,64,2,1,0,150000,2344,appartement,0,2077.0,1,0,0,0,0,0,1,0,21
21271,80,3,2,0,160000,2000,duplex,0,2000.0,1,0,0,0,0,0,1,1,21
21270,113,3,2,0,359900,3185,appartement,0,2010.0,1,0,1,0,0,1,1,1,21
21269,89,3,2,0,174000,1955,appartement,0,2000.0,1,0,0,1,0,1,1,1,21
21268,109,3,1,0,185000,1697,appartement,0,2077.0,1,0,0,0,0,0,1,0,21
21267,120,3,1,0,180000,1500,appartement,1,1974.0,1,0,0,1,0,0,0,0,21
21266,101,2,2,0,245000,2426,appartement,0,2007.0,1,0,1,1,0,1,1,1,21
21265,75,2,1,0,146000,1947,appartement,0,1970.0,1,0,0,1,0,0,0,0,21
21264,52,2,1,0,85000,1635,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21263,75,3,1,0,139900,1865,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21262,75,3,1,0,113000,1507,appartement,0,1971.0,1,0,0,1,0,0,1,0,21
21261,30,1,1,0,72000,2400,appartement,0,1981.0,1,0,0,0,0,0,0,0,21
21260,54,3,1,0,91957,1703,appartement,0,1964.0,1,0,0,0,0,0,0,0,21
21259,65,3,1,0,109900,1691,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21258,65,2,1,0,105000,1615,appartement,0,2077.0,1,0,0,1,1,0,0,0,21
21257,60,2,1,0,70000,1167,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21256,69,2,1,0,132000,1913,appartement,0,1965.0,1,0,0,0,0,0,0,0,21
21255,65,3,1,0,120000,1846,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21254,90,3,1,0,159000,1767,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21253,100,3,2,0,230000,2300,appartement,0,2077.0,1,0,0,0,0,0,0,1,21
21252,62,2,1,0,93000,1500,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21251,83,3,2,0,99900,1204,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21250,81,3,1,0,116100,1433,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21249,65,3,1,0,120000,1846,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21248,60,2,1,0,138000,2300,appartement,0,2077.0,1,0,0,1,1,0,0,1,21
21247,83,3,1,0,116675,1406,appartement,0,1965.0,1,0,0,0,0,0,0,0,21
21246,76,2,1,0,109491,1441,appartement,0,1968.0,1,0,0,0,0,0,0,0,21
21245,95,4,1,0,138000,1453,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21244,80,2,2,0,250000,3125,appartement,0,2005.0,1,0,0,1,1,1,1,1,21
21243,88,2,2,0,304000,3455,appartement,0,2077.0,1,0,1,0,0,1,1,0,21
21242,67,3,1,0,150000,2239,appartement,0,2077.0,1,0,0,0,1,0,1,0,21
21241,90,3,1,0,208000,2311,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21240,75,3,1,0,114900,1532,appartement,0,1984.0,1,0,0,1,0,0,0,0,21
21239,89,3,1,0,139000,1562,appartement,1,2077.0,1,0,0,0,0,0,0,0,21
21238,66,2,1,0,116600,1767,appartement,0,1972.0,1,0,0,1,0,0,0,0,21
21237,94,3,1,0,207000,2202,appartement,0,2077.0,0,0,0,0,0,1,0,0,21
21236,85,2,2,0,180000,2118,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21235,68,2,1,0,207000,3044,appartement,0,2077.0,1,0,1,0,0,1,0,1,21
21234,105,3,2,0,182260,1736,appartement,0,1983.0,1,0,0,1,1,1,1,1,21
21233,85,3,1,0,159000,1871,appartement,0,2077.0,1,0,0,1,0,1,0,1,21
21232,88,3,1,0,116000,1318,appartement,0,1964.0,1,0,0,1,0,0,0,0,21
21231,160,2,1,0,260000,1625,penthouse,0,1992.0,1,0,1,1,0,0,1,1,21
21230,60,2,1,0,99000,1650,appartement,0,1953.0,0,0,0,0,0,0,0,0,21
21229,90,3,2,0,172000,1911,appartement,0,2077.0,1,0,0,0,0,1,1,1,21
21228,88,3,1,0,132260,1503,appartement,0,1962.0,0,0,0,0,0,0,0,0,21
21227,53,1,1,0,144000,2717,penthouse,0,2007.0,1,0,0,1,0,1,0,0,21
21226,89,3,2,0,235000,2640,appartement,0,2003.0,1,0,1,0,0,1,0,1,21
21225,119,3,2,0,269000,2261,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21224,65,3,1,0,97000,1492,appartement,0,1965.0,1,0,0,0,0,0,0,0,21
21223,120,4,2,0,173000,1442,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21222,85,3,1,0,140200,1649,appartement,0,1997.0,1,0,0,1,0,0,0,0,21
21221,110,2,2,0,225000,2045,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21220,116,3,2,0,295000,2543,appartement,0,2002.0,1,0,1,1,1,1,1,1,21
21219,80,3,1,0,135000,1688,appartement,0,1979.0,1,0,0,1,0,0,0,1,21
21218,115,3,2,0,275000,2391,appartement,0,2077.0,1,0,1,1,0,1,1,1,21
21217,114,4,2,0,257000,2254,appartement,0,2077.0,1,0,1,1,1,0,1,0,21
21216,95,4,1,0,175000,1842,appartement,0,1970.0,1,0,0,1,0,0,0,1,21
21215,110,3,2,0,274999,2500,appartement,0,2077.0,1,0,1,1,0,1,1,1,21
21214,70,2,1,0,146750,2096,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21213,86,2,2,0,218000,2535,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21212,100,3,2,0,285000,2850,appartement,0,2002.0,1,0,1,0,0,1,0,1,21
21211,274,8,3,3,495000,1807,maison,0,2077.0,0,0,0,1,0,1,0,0,21
21210,124,3,2,0,260000,2097,appartement,0,2077.0,1,0,1,0,0,1,1,1,21
21209,60,3,1,0,84900,1415,appartement,1,1963.0,1,0,0,1,0,0,0,0,21
21208,62,3,1,0,108000,1742,appartement,0,1960.0,1,0,0,0,0,0,0,0,21
21207,118,3,2,0,224000,1898,appartement,0,2077.0,1,0,0,1,1,1,0,0,21
21206,92,2,2,0,154500,1679,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21205,78,3,1,0,116050,1488,appartement,0,1976.0,1,0,0,1,1,0,0,0,21
21204,70,3,1,0,129990,1857,appartement,0,1968.0,1,0,0,1,0,0,0,0,21
21203,77,3,1,0,122000,1584,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21202,89,2,2,0,144801,1627,appartement,0,1994.0,1,0,0,1,0,0,0,1,21
21201,92,3,1,0,147000,1598,appartement,0,2077.0,1,0,0,0,0,1,1,1,21
21199,66,3,1,0,88000,1333,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21198,80,3,1,0,99000,1238,appartement,1,2077.0,1,0,0,0,0,0,0,0,21
21197,98,3,2,0,219000,2235,appartement,0,2003.0,1,0,0,1,0,1,0,1,21
21196,64,2,1,0,149999,2344,appartement,0,2000.0,1,0,0,0,0,1,0,1,21
21195,98,3,2,0,219000,2235,appartement,0,2003.0,1,0,0,1,0,1,0,1,21
21194,54,2,1,0,96600,1789,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21193,62,2,1,0,111113,1792,appartement,0,2077.0,0,0,0,0,0,0,0,0,21
21192,103,3,1,0,159000,1544,appartement,0,2077.0,1,0,0,1,0,1,0,0,21
21191,95,2,2,0,154500,1626,appartement,0,2007.0,1,0,0,0,0,0,0,0,21
21190,78,2,1,0,146800,1882,appartement,0,1972.0,1,0,0,1,0,0,0,0,21
21189,72,2,1,0,139000,1931,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21188,60,3,1,0,66000,1100,appartement,1,2077.0,1,0,0,1,0,0,0,0,21
21187,60,2,1,0,70000,1167,appartement,0,1960.0,1,0,0,0,0,0,0,0,21
21186,59,2,2,0,99000,1678,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21185,90,3,1,0,190000,2111,appartement,0,2077.0,1,0,0,1,1,1,0,1,21
21184,61,2,1,0,93000,1525,appartement,0,1965.0,1,0,0,1,0,0,0,0,21
21183,73,3,1,0,79900,1095,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21182,97,4,1,0,149000,1536,appartement,0,1963.0,0,0,0,0,0,0,0,0,21
21181,76,3,1,0,140000,1842,appartement,0,1971.0,0,0,0,0,0,0,0,0,21
21180,108,3,1,0,143900,1332,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21179,187,3,2,0,295000,1578,appartement,0,2003.0,1,0,1,1,1,1,1,1,21
21178,62,2,1,0,107000,1726,appartement,0,1965.0,1,0,0,1,1,0,0,0,21
21176,89,2,2,0,250000,2809,appartement,0,2004.0,1,0,1,1,0,1,1,1,21
21175,68,2,1,0,164000,2412,appartement,0,1966.0,1,0,0,0,0,0,0,0,21
21174,65,3,1,0,108000,1662,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21173,114,4,2,0,257000,2254,appartement,0,1987.0,1,0,0,1,0,0,0,0,21
21172,70,3,1,0,119000,1700,appartement,0,1961.0,1,0,0,0,0,1,0,0,21
21171,55,2,1,0,99900,1816,appartement,0,1966.0,1,0,0,1,0,0,0,0,21
21170,90,2,1,0,215000,2389,appartement,0,2009.0,1,0,1,1,0,1,1,0,21
21169,67,3,1,0,99000,1478,appartement,1,1960.0,1,0,0,1,0,0,0,0,21
21168,110,2,2,0,225000,2045,appartement,0,2004.0,1,0,1,0,0,1,1,1,21
21167,125,3,3,0,275000,2200,duplex,0,2077.0,1,0,1,1,0,1,1,0,21
21166,65,3,1,0,85000,1308,appartement,1,1965.0,1,0,0,1,0,0,0,0,21
21165,57,3,1,0,109000,1912,appartement,0,2077.0,1,0,0,0,0,0,0,0,21
21164,125,3,2,0,210000,1680,appartement,0,2077.0,1,0,0,1,1,1,0,1,21
21163,80,3,2,0,130000,1625,appartement,0,2011.0,1,0,0,1,1,1,0,0,21
21162,110,4,1,0,199000,1809,appartement,0,2077.0,1,0,1,1,0,1,1,1,21
21161,125,3,3,0,275000,2200,appartement,0,2004.0,1,0,1,1,0,1,1,0,21
21160,93,3,1,0,125000,1344,appartement,0,1961.0,1,0,0,1,1,0,0,0,21
21159,120,3,2,0,250000,2083,duplex,0,2003.0,1,0,1,1,0,1,1,1,21
21158,78,2,1,0,198500,2545,appartement,0,2003.0,1,0,1,0,1,1,1,1,21
21157,147,4,2,0,350000,2381,penthouse,0,2002.0,1,0,1,1,0,1,1,1,21
21156,52,2,1,0,99900,1921,appartement,0,1968.0,1,0,0,0,0,0,0,0,21
21155,100,3,2,0,137260,1373,appartement,0,1969.0,0,0,0,0,0,0,0,0,21
21154,102,3,2,0,245000,2402,appartement,0,2077.0,1,0,0,1,0,0,0,1,21
21153,200,5,3,0,330000,1650,duplex,0,2002.0,1,0,1,1,0,1,1,1,21
21152,69,2,1,0,119000,1725,appartement,0,1965.0,1,0,0,0,0,0,0,0,21
21151,104,3,2,0,305000,2933,appartement,0,2015.0,1,0,1,1,0,1,1,1,21
21150,80,3,1,0,107260,1341,appartement,0,1975.0,1,0,0,1,0,0,0,0,21
21149,65,3,1,0,99000,1523,appartement,0,1961.0,1,0,0,1,1,0,0,0,21
21148,62,2,1,0,93000,1500,appartement,0,1960.0,1,0,0,0,0,0,0,0,21
21147,69,3,1,0,97000,1406,appartement,0,1985.0,1,0,0,1,0,0,0,0,21
21146,65,3,1,0,95000,1462,appartement,0,1960.0,1,0,0,1,0,0,0,0,21
21145,80,3,1,0,128000,1600,appartement,1,1967.0,1,0,0,1,0,0,0,0,21
21144,116,3,2,0,280000,2414,duplex,0,2077.0,1,0,1,1,0,1,1,1,21
21143,160,4,2,0,450000,2812,appartement,0,2005.0,1,0,0,1,0,1,0,0,21
21142,83,3,1,0,147000,1771,appartement,1,2077.0,1,0,0,1,0,0,0,1,21
21141,75,2,1,0,128000,1707,appartement,0,1969.0,0,0,0,1,0,0,0,0,21
21140,110,4,1,0,199000,1809,appartement,0,2077.0,1,0,0,1,0,0,0,0,21
21139,75,3,1,0,125000,1667,appartement,0,1969.0,1,0,0,0,0,0,0,0,21
